,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
511,CHEMBL3648081,54.0,nM,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(CCO)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,7.26760624,608.079415406,9,3,3.618000000000003,True
512,CHEMBL271822,54.0,nM,COc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.26760624,380.034603576,6,3,1.764299999999999,True
513,CHEMBL271137,54.0,nM,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cccc(CO)c32)cc1,7.26760624,345.07832696,5,4,1.2314000000000003,True
514,CHEMBL83499,54.0,nM,O=C1Nc2ccc(F)c3c(NCCO)cc(-c4ccc[nH]4)c1c23,7.26760624,311.107004908,3,4,2.943900000000001,True
515,CHEMBL549675,55.0,nM,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(CN4CCN(C)CC4)cc3)nc1-2,7.259637311,474.28555770800006,8,2,2.561400000000001,True
516,CHEMBL2163999,55.0,nM,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3nccc3n2)CC1,7.259637311,374.14220054000003,6,3,3.9472000000000023,True
517,CHEMBL1081830,55.3,nM,N[C@H](CNc1ncc(-c2ccc3nnn(N)c3c2)s1)Cc1ccc(C(F)(F)F)cc1,7.257274869,433.129649236,8,3,3.269300000000001,True
518,CHEMBL115933,56.0,nM,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1,7.251811973,317.1528122280001,2,2,4.135300000000002,True
519,CHEMBL2426399,56.0,nM,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,7.251811973,428.13069688,5,2,4.674700000000003,True
520,CHEMBL232556,56.0,nM,Cc1cc(N2C(=O)CN(C)C2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,7.251811973,396.0957508519999,7,3,2.283620000000001,True
521,CHEMBL519422,56.0,nM,CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C,7.251811973,336.16985926,6,2,2.7716200000000013,True
522,CHEMBL4860265,56.13,nM,Cc1n[nH]c2ccc(-c3cncc(N[C@@H](CO)c4ccc(F)cc4)n3)cc12,7.250804958,363.14953841600004,5,3,3.6129200000000017,True
523,CHEMBL1080891,57.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccccc4Cl)s3)cc12,7.244125144,398.10804328800003,6,3,4.025120000000001,True
524,CHEMBL4453997,57.0,nM,COc1ccc(-c2n[nH]c3c2C(=O)c2c(C=O)cccc2-3)cc1,7.244125144,304.084792244,4,1,3.1092000000000013,True
525,CHEMBL2426389,58.0,nM,O=C(NC(=S)Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,7.236572006,466.04218749200004,4,2,5.972900000000003,True
526,CHEMBL4643057,58.8,nM,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)c1,7.230622674,442.113332564,7,2,5.097700000000004,True
527,CHEMBL361348,59.0,nM,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(N[C@H]3CC[C@H](N)CC3)nc12,7.229147988,471.24164429600006,8,3,3.5284000000000013,True
528,CHEMBL560301,59.0,nM,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N(C)C)cc3)nc1-2,7.229147988,405.22770848400006,7,2,2.8800000000000017,True
529,CHEMBL564470,59.0,nM,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCN(C)CC4)c3)nc1-2,7.229147988,474.28555770800006,8,2,2.561400000000001,True
530,CHEMBL2426388,59.0,nM,O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,7.229147988,450.071738032,4,2,5.458600000000003,True
531,CHEMBL407981,60.0,nM,CCN1CCN(CCCC(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,7.22184875,486.1378862039999,6,3,3.449200000000001,True
532,CHEMBL3298823,60.0,nM,O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,7.22184875,367.144453036,4,3,2.0082999999999993,True
533,CHEMBL480442,60.0,nM,CC(C)c1cnn2c(NCc3ccc(Cl)cc3)nc(N[C@@H](CO)C(C)C)nc12,7.22184875,402.19348716400003,7,3,3.942000000000002,True
534,CHEMBL1800465,60.0,nM,Nc1nc(NC2CCCCC2)cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)n1,7.22184875,385.211389724,8,5,1.7178,True
535,CHEMBL411491,60.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,7.22184875,393.97352331200005,5,3,1.8648,True
536,CHEMBL2348155,60.0,nM,Nc1nccc(-n2cc(-c3ccc(Cl)cc3)c3cnccc32)n1,7.22184875,321.078123064,5,1,3.7181000000000015,True
537,CHEMBL410293,61.0,nM,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cc(CO)ccc32)cc1,7.214670165,345.07832696,5,4,1.2313999999999998,True
538,CHEMBL181293,61.0,nM,CCN[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,7.214670165,499.2729444240001,8,3,4.1792000000000025,True
540,CHEMBL453651,62.0,nM,CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,7.207608311,380.19607400800004,7,2,3.170600000000002,True
541,CHEMBL408019,62.0,nM,O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,7.207608311,294.111675688,4,3,2.6790000000000003,True
543,CHEMBL79848,62.0,nM,O=C1Nc2ccc(F)c3c(OCCO)cc(-c4ccc[nH]4)c1c23,7.207608311,312.09102049600006,3,3,2.910800000000001,True
544,CHEMBL365608,63.0,nM,C=C(c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,7.200659451,411.099474916,4,1,4.765400000000002,True
545,CHEMBL3822989,63.0,nM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,7.200659451,450.1683350360001,8,1,3.8766200000000026,True
546,CHEMBL2426385,63.0,nM,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NC(=S)Nc2ccc(Cl)cc2)cc1,7.200659451,446.096809908,4,2,5.627920000000003,True
547,CHEMBL3648097,63.0,nM,CCOc1nc(Nc2ccc(S(=N)(=O)CC)cc2)ncc1Br,7.200659451,384.025558884,6,2,3.8069700000000024,True
548,CHEMBL3642649,64.0,nM,Fc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Cl)c2n1,7.193820026,353.08435131600004,5,1,4.195900000000002,True
549,CHEMBL299032,64.0,nM,CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,7.193820026,401.104541708,5,3,1.9069999999999998,True
550,CHEMBL82768,65.0,nM,CC(C)(N)CNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.187086643,338.15428944800004,3,4,3.688900000000001,True
551,CHEMBL115994,67.0,nM,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1,7.173925197,325.1038113480001,3,2,3.3669000000000002,True
552,CHEMBL4856767,67.44,nM,Cc1n[nH]c2ccc(-c3cncc(N[C@@H](CO)c4ccccc4)n3)cc12,7.171082438,345.15896022800007,5,3,3.473820000000001,True
553,CHEMBL60990,68.0,nM,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCNC2=O,7.167491087,323.09060589600006,3,4,1.4915,True
554,CHEMBL325606,68.0,nM,NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,7.167491087,270.111675688,3,3,1.6383,True
555,CHEMBL458547,68.0,nM,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3c(C)nc(C)n3C)n2)cc1,7.167491087,416.1630596280001,8,2,2.1622399999999997,True
556,CHEMBL58139,68.0,nM,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,7.167491087,386.104876056,4,3,1.0435999999999999,True
557,CHEMBL184115,68.0,nM,COc1ccccc1C(=O)c1c(N)nc2ccc(C(=O)c3c(F)cccc3F)cn12,7.167491087,407.1081477800001,6,1,3.665300000000001,True
558,CHEMBL1800452,68.0,nM,CC(C)c1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,7.167491087,330.1691905640001,7,4,1.0965999999999998,True
559,CHEMBL3298983,69.0,nM,C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc2cc[nH]c2c1,7.161150909,420.22737413600004,5,3,3.3777000000000017,True
560,CHEMBL2426398,69.0,nM,Cc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,7.161150909,412.13578226,4,2,4.974520000000004,True
561,CHEMBL1922212,70.0,nM,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,7.15490196,383.243358548,8,3,3.3757000000000024,True
562,CHEMBL2011932,70.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2)cc1,7.15490196,472.12223614000004,6,4,3.0531000000000006,True
563,CHEMBL1080912,70.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccc(Cl)cc4Cl)s3)cc12,7.15490196,432.06907093599995,6,3,4.678520000000002,True
564,CHEMBL209280,71.0,nM,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCC(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,7.148741651,494.08200967199997,10,4,1.2402999999999993,True
565,CHEMBL3298312,71.0,nM,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(OC)c(Cl)c1,7.148741651,433.188067436,6,3,3.1503000000000014,True
566,CHEMBL2426381,71.0,nM,O=C(NC(=S)Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,7.148741651,432.08115984400007,4,2,5.319500000000003,True
567,CHEMBL82251,72.0,nM,CCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.142667504,280.101191256,1,2,4.102100000000002,True
568,CHEMBL1087281,72.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccccc4)s3)cc12,7.142667504,364.14701563999995,6,3,3.3717200000000007,True
569,CHEMBL1080740,72.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccc(Cl)cc4)s3)cc12,7.142667504,398.10804328800003,6,3,4.025120000000001,True
570,CHEMBL3973367,73.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(F)c(F)c(CS(C)(=O)=NC#N)c2)ncc1F,7.13667714,465.0882586000001,7,1,4.531080000000003,True
571,CHEMBL1081439,74.0,nM,N[C@H](CNc1nnc(-c2ccc3[nH]ncc3c2)s1)Cc1ccc(F)cc1,7.13076828,368.121943764,6,3,3.202400000000001,True
572,CHEMBL324577,74.0,nM,NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,7.13076828,284.127325752,3,3,1.5671999999999997,True
573,CHEMBL538195,74.0,nM,Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2,7.13076828,364.16477388000004,7,3,1.4414,True
574,CHEMBL271842,74.0,nM,Nc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.13076828,331.073910276,6,4,0.6845000000000003,True
575,CHEMBL392776,75.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,7.124938737,464.988170332,6,2,3.482020000000002,True
576,CHEMBL2426380,75.0,nM,O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,7.124938737,416.110710384,4,2,4.805200000000003,True
577,CHEMBL271594,75.0,nM,CC(C)c1ccc2c(c1)NC(=O)/C2=N/Nc1ccc(S(N)(=O)=O)cc1,7.124938737,358.10996143599994,5,3,2.2257,True
578,CHEMBL1964243,75.0,nM,CC(=O)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.124938737,414.04564692800005,7,3,2.5262000000000002,True
579,CHEMBL310755,77.0,nM,CCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.113509275,296.09610587599997,2,2,3.9384000000000015,True
580,CHEMBL2035042,77.0,nM,CN1C/C=C/CCn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)C1,7.113509275,395.2109958000001,5,1,5.2336000000000045,True
581,CHEMBL1809191,78.0,nM,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,7.107905397,413.19640835600006,7,1,3.203400000000002,True
582,CHEMBL3648091,78.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1C,7.107905397,499.088887412,8,3,4.0855200000000025,True
583,CHEMBL1081438,79.0,nM,N[C@H](CNc1nnc(-c2ccc3[nH]nc(-c4ccccc4)c3c2)s1)Cc1cccc(C(F)(F)F)c1,7.102372909,494.150050332,6,3,5.749100000000003,True
584,CHEMBL141247,80.0,nM,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,7.096910013,308.127325752,3,2,3.016300000000001,True
585,CHEMBL3354188,80.0,nM,COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,7.096910013,366.21680945200006,7,1,3.7660000000000027,True
586,CHEMBL365341,80.0,nM,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2)cc1,7.096910013,324.195011388,3,2,3.629500000000002,True
587,CHEMBL419931,80.0,nM,CC(C)n1cnc2c(NCc3ccccc3O)nc(NCCCO)nc21,7.096910013,356.196074008,8,4,2.5192,True
588,CHEMBL507142,81.0,nM,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1,7.091514981,376.20115938800006,6,2,3.901600000000003,True
589,CHEMBL559639,81.0,nM,Cn1nc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,7.091514981,360.16985926,6,2,2.6115000000000004,True
590,CHEMBL59110,82.0,nM,O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O,7.086186148,298.075370432,3,2,2.3594,True
591,CHEMBL483590,83.0,nM,COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CC3)n2)cc1,7.080921908,442.1787096920001,8,1,2.993920000000001,True
592,CHEMBL2035043,83.0,nM,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)COC/1,7.080921908,368.16371125999996,5,1,4.928300000000005,True
593,CHEMBL550964,83.0,nM,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN(C)C)c3)nc1-2,7.080921908,419.24335854800006,7,2,2.8756000000000013,True
594,CHEMBL323392,83.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)c(Cl)c1,7.080921908,295.027917332,2,2,3.8462000000000023,True
595,CHEMBL5181709,84.0,nM,Cc1nc2ccc(-c3ccnc4[nH]c(C5CCN(CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C,7.075720714,458.279409708,5,1,4.736520000000004,True
596,CHEMBL366230,84.0,nM,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,7.075720714,255.137162164,2,2,3.029300000000001,True
597,CHEMBL2113092,84.0,nM,CCCCOc1cc(Nc2ccc(S(N)(=O)=O)cc2)nc(N)c1C(=O)c1c(F)cccc1F,7.075720714,476.132982624,7,3,3.7429000000000014,True
598,CHEMBL115264,85.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1,7.070581074,261.066889684,2,2,3.192800000000001,True
599,CHEMBL3946675,86.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(Br)cc(CS(C)(=N)=O)c2)ncc1F,7.065501549,482.0223653240001,6,2,5.113070000000003,True
600,CHEMBL5200108,87.0,nM,O=C(Cc1ccc(B2C=CC=CN2)cc1)Nc1cc(C2CC2)[nH]n1,7.060480747,318.16519162800006,3,3,1.8791,True
601,CHEMBL232557,87.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,7.060480747,403.07257288399995,7,3,2.4251200000000015,True
602,CHEMBL2322701,88.0,nM,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc(N)ccc1N2,7.055517328,323.093773128,4,3,4.179820000000001,True
603,CHEMBL301639,88.0,nM,O=C1Nc2ccc(Cl)cc2/C1=C/c1[nH]cc2c1CCOC2=O,7.055517328,314.045819892,3,2,2.8737000000000004,True
604,CHEMBL2386747,88.8,nM,COC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,7.051587034,403.00613633200004,7,2,5.261670000000001,True
605,CHEMBL1800457,90.0,nM,Nc1nc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)cc(C2CCCCCC2)n1,7.045757491,384.216140756,7,4,2.4110000000000005,True
606,CHEMBL3655777,90.0,nM,CCC(Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(F)(F)F,7.045757491,423.199443048,8,3,3.5280000000000027,True
607,CHEMBL463579,90.0,nM,O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)C1CCCCC1,7.045757491,330.149204068,3,3,3.3199000000000023,True
608,CHEMBL4294760,90.0,nM,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N(C)CCN(C)C)cc3)nc1-2,7.045757491,449.1997794840001,8,1,3.1313000000000013,True
609,CHEMBL3655762,90.0,nM,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,7.045757491,397.259008612,8,3,3.6024400000000028,True
610,CHEMBL1922218,90.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](C)O,7.045757491,369.227708484,8,3,2.985600000000002,True
611,CHEMBL112136,90.0,nM,O=C(Nc1cc(C2CCC2)[nH]n1)c1ccc(Br)cc1,7.045757491,319.03202416799996,2,2,3.692000000000002,True
612,CHEMBL3354185,90.0,nM,COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)nc4cn3)n2)CC1,7.045757491,391.1869062920001,8,3,2.4968000000000004,True
613,CHEMBL360596,91.0,nM,COc1cc(F)c(C(=O)c2c(N)nc3ccc(C(=O)c4c(F)cccc4F)cn23)c(F)c1,7.040958608,443.0893041560001,6,1,3.943500000000002,True
614,CHEMBL180714,92.0,nM,CCN(CC)[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,7.036212173,527.304244552,8,2,4.911500000000004,True
616,CHEMBL1081104,93.0,nM,N[C@H](CNc1cc(-c2ccc3cnccc3c2)no1)Cc1ccc(C(F)(F)F)cc1,7.031517051,412.15109588800004,5,2,4.890500000000003,True
617,CHEMBL3354189,93.0,nM,COC1CCN(c2nccc(Nc3cc4c(ccn4C4CCCC4)cn3)n2)CC1,7.031517051,392.23245951600006,7,1,4.300200000000003,True
618,CHEMBL411696,93.0,nM,CCOc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.031517051,360.08922599199997,6,3,1.501,True
619,CHEMBL3644029,94.0,nM,CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(OCCC(F)(F)F)n2)cc1,7.026872146,429.05818159600005,6,1,3.9737000000000027,True
620,CHEMBL364631,95.0,nM,Nc1nc2ccc(C(=O)c3c(Cl)cccc3Cl)cn2c1C(=O)c1c(F)cc(C(=O)O)cc1F,7.022276395,489.00946763199994,6,2,4.6617000000000015,True
621,CHEMBL508506,95.0,nM,CC1NCCCC1C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,7.022276395,394.149718072,7,2,4.047500000000003,True
623,CHEMBL5290362,97.0,nM,N[C@H](COc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)Cc1ccccc1,7.013228266,463.20082504000004,5,3,4.826000000000003,True
624,CHEMBL5070887,99.4,nM,Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)C(=O)N([C@H](CO)c1cccc(Cl)c1)C2,7.002613616,463.15235062399995,8,2,3.901320000000003,True
625,CHEMBL2348160,100.0,nM,Nc1nccc(-n2cc(-c3ccoc3)c3cnccc32)n1,7.0,277.096359972,6,1,2.6577,True
626,CHEMBL5192247,100.0,nM,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N(C)C(C)C)C3)[nH]n2)n(C)n1,7.0,418.2328534400001,7,2,2.6548000000000007,True
627,CHEMBL5209174,100.0,nM,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccc3)n[nH]2)C1,7.0,370.2004906920001,4,3,3.361600000000002,True
628,CHEMBL495545,100.0,nM,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2)CC1,7.0,386.19674270400003,8,1,2.681700000000001,True
629,CHEMBL2158859,100.0,nM,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4cccc(S(=O)(=O)NC)c4)n3)ccn2)cc1,7.0,489.1583085960001,7,4,3.608600000000002,True
630,CHEMBL5179286,100.0,nM,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccc3S(C)(=O)=O)n[nH]2)C1,7.0,448.17804099600005,6,3,2.7651000000000003,True
631,CHEMBL5179057,100.0,nM,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccnn3C)n[nH]2)C1,7.0,360.19098862800007,6,3,2.1662,True
632,CHEMBL5170812,100.0,nM,Cc1ncc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)s1,7.0,391.1678106600001,6,3,3.126520000000001,True
633,CHEMBL3655764,100.0,nM,CC[C@H](Nc1nc(NCc2cccc(Cl)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,7.0,402.19348716400003,7,3,4.244000000000003,True
634,CHEMBL2203628,100.0,nM,N#CCNc1nc(Nc2ccccc2)ncc1Br,7.0,303.01195742,5,2,2.9181800000000004,True
635,CHEMBL5187579,100.0,nM,Cc1cc(CC(=O)Nc2cc([C@H]3CCC[C@@H](OC(=O)NC4(C)CC4)CC3)[nH]n2)on1,7.0,415.2219544080001,6,3,3.582320000000002,True
636,CHEMBL5173190,100.0,nM,COc1cc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)ccn1,7.0,401.2063043440001,6,3,2.7652,True
637,CHEMBL185854,102.0,nM,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1c(F)cccc1Cl,6.991399828,429.049188932,5,1,4.449200000000001,True
638,CHEMBL5195597,102.0,nM,CS(=O)(=O)N1CCC(Nc2ncc3c(n2)N(C2CCCC2)C(=O)C32CC2)CC1,6.991399828,405.183460724,6,1,1.6332999999999989,True
639,CHEMBL474619,102.0,nM,COc1cc(O)ccc1-c1ccc2c(-c3nc4c(N5CCN(C)CC5)cccc4[nH]3)n[nH]c2c1,6.991399828,454.2117240720001,6,3,4.239200000000002,True
640,CHEMBL1088613,104.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccccc4F)s3)cc12,6.982966661,382.137593828,6,3,3.5108200000000007,True
641,CHEMBL3298308,104.0,nM,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(Cl)c(Cl)c1)CC2,6.982966661,423.12288033600004,5,3,3.405000000000002,True
643,CHEMBL497854,110.0,nM,Cc1cc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)on1,6.958607315,389.05997023200007,7,3,3.491720000000001,True
644,CHEMBL497477,110.0,nM,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1Cl,6.958607315,365.10548068400004,4,4,1.9362999999999988,True
645,CHEMBL2207208,110.0,nM,Cn1cc(Nc2ncc(C3CC3)c(NCCCNC(=O)C3CCC3)n2)cn1,6.958607315,369.22770848400006,7,3,2.5494000000000003,True
646,CHEMBL258805,110.0,nM,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,6.958607315,241.085126592,3,2,1.9109999999999994,True
647,CHEMBL1922209,110.0,nM,CCC(O)[C@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,6.958607315,383.24335854800006,8,3,3.375700000000002,True
648,CHEMBL2158862,110.0,nM,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(=O)(=O)NC)c4)n3)ccn2)cc1,6.958607315,503.1739586600001,7,4,3.9170200000000026,True
649,CHEMBL2348156,110.0,nM,Nc1nccc(-n2cc(-c3ccccc3Cl)c3cnccc32)n1,6.958607315,321.078123064,5,1,3.7181000000000015,True
650,CHEMBL14619,110.0,nM,CCCCOc1c(C(=O)c2ccccc2)cnc2[nH]ncc12,6.958607315,295.132076784,4,1,3.3678000000000017,True
651,CHEMBL3822619,113.0,nM,CCc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,6.946921557,464.1839851000001,8,1,4.130600000000003,True
652,CHEMBL2036792,114.0,nM,CNc1ncc2c(-c3ccc(N4CCNCC4)cc3)nn(CC3CCC(N)CC3)c2n1,6.943095149,420.274993024,8,3,2.4620999999999995,True
653,CHEMBL1081105,117.0,nM,N[C@H](CCc1cc(-c2ccc3cnccc3c2)no1)Cc1ccc(C(F)(F)F)cc1,6.931814138,411.15584692,4,1,5.411200000000004,True
655,CHEMBL5287079,120.0,nM,N[C@H](COc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)c1ccccc1,6.920818754,449.18517497600004,5,3,4.956000000000003,True
656,CHEMBL322568,120.0,nM,CSc1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,6.920818754,373.157245976,8,2,4.881300000000003,True
657,CHEMBL438721,120.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccccc32)cc1,6.920818754,316.063011244,5,3,1.1023,True
658,CHEMBL525194,120.0,nM,c1cnn2ncc(-c3ccnc(NC4CC4)n3)c2c1,6.920818754,252.11234438399998,6,1,1.7605999999999997,True
659,CHEMBL233553,120.0,nM,CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,6.920818754,363.034747896,6,3,1.9933699999999999,True
660,CHEMBL3655765,120.0,nM,CC[C@H](Nc1nc(NCc2cccc(F)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,6.920818754,386.22303770400003,7,3,3.7297000000000033,True
